Date,Adj Close,Close,High,Low,Open,Volume
2022-04-06,5.409999847412109,5.409999847412109,8.0,5.079999923706055,7.809999942779541,1675200
2022-04-07,5.090000152587891,5.090000152587891,5.199999809265137,4.409999847412109,5.050000190734863,836700
2022-04-08,5.059999942779541,5.059999942779541,5.300000190734863,4.880000114440918,5.03000020980835,520700
2022-04-11,5.099999904632568,5.099999904632568,5.579999923706055,4.96999979019165,5.099999904632568,411400
2022-04-12,4.940000057220459,4.940000057220459,5.150000095367432,4.920000076293945,5.150000095367432,252900
2022-04-13,4.699999809265137,4.699999809265137,5.0,4.699999809265137,4.949999809265137,200900
2022-04-14,4.650000095367432,4.650000095367432,4.880000114440918,4.599999904632568,4.840000152587891,427300
2022-04-18,4.75,4.75,4.769999980926514,4.650000095367432,4.659999847412109,114300
2022-04-19,4.78000020980835,4.78000020980835,4.784999847412109,4.610000133514404,4.699999809265137,71500
2022-04-20,4.78000020980835,4.78000020980835,4.849999904632568,4.679999828338623,4.800000190734863,88200
2022-04-21,4.690000057220459,4.690000057220459,4.800000190734863,4.599999904632568,4.800000190734863,109300
2022-04-22,4.590000152587891,4.590000152587891,4.690000057220459,4.5,4.690000057220459,102600
2022-04-25,4.349999904632568,4.349999904632568,4.585999965667725,4.289999961853027,4.570000171661377,224700
2022-04-26,4.099999904632568,4.099999904632568,4.550000190734863,4.0,4.550000190734863,154700
2022-04-27,4.110000133514404,4.110000133514404,4.151999950408936,3.910000085830689,4.099999904632568,450200
2022-04-28,4.099999904632568,4.099999904632568,4.099999904632568,3.859999895095825,4.090000152587891,312200
2022-04-29,4.150000095367432,4.150000095367432,4.150000095367432,3.9800000190734863,4.099999904632568,2611800
2022-05-02,4.050000190734863,4.050000190734863,4.25,3.9700000286102295,4.179999828338623,430400
2022-05-03,4.019999980926514,4.019999980926514,4.059999942779541,4.0,4.010000228881836,85500
2022-05-04,4.050000190734863,4.050000190734863,4.070000171661377,4.0,4.010000228881836,96100
2022-05-05,3.9700000286102295,3.9700000286102295,4.050000190734863,3.900000095367432,4.010000228881836,202800
2022-05-06,3.950000047683716,3.950000047683716,4.0,3.650000095367432,4.0,282800
2022-05-09,3.7799999713897705,3.7799999713897705,3.900000095367432,3.630000114440918,3.900000095367432,138600
2022-05-10,3.4200000762939453,3.4200000762939453,3.799999952316284,3.380000114440918,3.799999952316284,165100
